shopid,shop_name,shop_location,shop_rating,shopee_verified,Shopdacbiet,Shopxuhuong
94192666,Len Sợi Quỳnh Lam,Đà Nẵng,4.933735,True,0.0,0.0
236394791,mitbeoshop,Hải Phòng,4.825165,True,0.0,1.0
337889207,Midori Luxury,Hà Nội,4.804677,True,0.0,0.0
9029080,XƯỞNG MAY PLUP.VN,Hà Nội,4.732143,False,0.0,0.0
61512799,Nhà Phân Phối GoldGi - Nateen,Hà Nội,4.907898,True,1.0,0.0
318017536,Greene Shop,Hà Nội,4.959748,True,1.0,0.0
11044651,SHOP MẸ BÉ BIBO,TP. Hồ Chí Minh,4.903767,True,0.0,0.0
22043158,2cherryshop,TP. Hồ Chí Minh,4.945382,True,0.0,0.0
134349456,babymall39,TP. Hồ Chí Minh,4.934109,True,0.0,1.0
55777540,Shopngocgiau,Tiền Giang,4.967341,False,1.0,0.0
772984775,Coolmom Official Store,Hà Nội,4.854911,False,0.0,0.0
244389829,KHẢI MINH.2021,Hà Nội,4.847775,False,0.0,0.0
65746644,shop_giadung,Bắc Ninh,4.890675,False,0.0,0.0
12175328,Sỉ tận gốc Hà Nội 0389943763,Hà Nội,4.881478,True,1.0,0.0
483520124,Xuxustoredanang,Đà Nẵng,4.966418,False,0.0,0.0
291876235,Tuenhibabyy,TP. Hồ Chí Minh,4.917244,False,1.0,0.0
37262474,Tổng kho latex nhập khẩu 2,Hà Nội,4.931429,True,1.0,1.0
238052924,Ấm Baby,Hà Nội,4.856892,False,1.0,0.0
234656374,Gối ôm bà bầu,TP. Hồ Chí Minh,4.69375,False,1.0,0.0
107674903,oder0345818000,Hà Nội,4.822586,False,1.0,0.0
160290044,Likado - Chăn gối văn phòng,Hà Nội,4.885131,False,1.0,0.0
538143973,D-NEE OFFICIAL STORE,Hà Nội,4.937362,False,0.0,0.0
522044497,Baby Safe,Hà Nội,4.924814,True,1.0,0.0
130902948,Đồ dùng cho mẹ và bé Hàn Quốc,Hà Nội,4.928026,True,1.0,0.0
14307074,Fbaby - Cửa Hàng Mẹ & Bé,Hà Nội,4.90089,True,0.0,1.0
903749464,beecorner,Hà Nội,4.934007,True,0.0,0.0
637729071,LABAMO- BABY STORE,Hà Nội,4.899096,True,0.0,0.0
12131240,SHOP ONG TEP,Hà Nội,4.930827,True,0.0,1.0
57992736,Địu em bé AIXINTU Hà Nội,Hà Nội,4.91629,False,1.0,0.0
322664334,Đồ Mẹ và Bé - Zozon Store,Hà Nội,4.883945,False,0.0,0.0
23280198,Phu Kien Vespa Piaggio,TP. Hồ Chí Minh,4.819928,True,1.0,0.0
774498497,KANROO,Hà Nội,4.881637,False,0.0,1.0
97526463,HANTA SHOP,TP. Hồ Chí Minh,4.91061,True,0.0,0.0
36398881,SHOPDAOTUNGDUONG,Hà Nội,4.61559,True,1.0,0.0
658311419,DUNG MAMI,TP. Hồ Chí Minh,4.898223,False,0.0,0.0
36623539,Hà Phát,TP. Hồ Chí Minh,4.944444,False,0.0,0.0
71968037,Shop Mẹ Màn Thầu,Hà Nội,4.893727,True,0.0,0.0
389912766,Hala Kid,Hà Nội,4.863636,False,0.0,0.0
35829627,mai_hoang23,Phú Thọ,4.791908,False,0.0,0.0
240750196,SỈ LẺ 24H,TP. Hồ Chí Minh,4.772119,True,1.0,0.0
701923840,THAODUONGSHOP,Hà Nội,4.719886,True,1.0,0.0
348270298,OneMetertu.vn,Nước ngoài,4.770482,False,0.0,0.0
2023202,Sushi shop 0833500999,Hà Nội,4.898064,True,1.0,0.0
413586151,tongkhokidsmart,Hà Nội,4.885844,False,0.0,0.0
392506568,SHOP MẸ BÉ COKA,Hà Nội,4.948392,True,0.0,0.0
77240994,À Ơi Shop - Đồ dùng mẹ và bé,TP. Hồ Chí Minh,4.881696,True,1.0,0.0
112804136,giadungkimthanh.khosi_sg,TP. Hồ Chí Minh,4.901567,True,1.0,0.0
14289318,SHOP MẸ GUN ( ĐỒ DÙNG CHO BÉ),Hà Nội,4.958222,True,0.0,0.0
657906917,Shophouse24h_SG,TP. Hồ Chí Minh,4.629534,False,0.0,0.0
250713933,IFAN SHOP,TP. Hồ Chí Minh,4.821298,True,0.0,0.0
139003661,linhkienanhvu,TP. Hồ Chí Minh,4.83694,False,0.0,0.0
448388966,Thinhkahung539,TP. Hồ Chí Minh,4.833121,False,0.0,0.0
615948455,Sâu Shop - Phụ Kiện Điện Thoại,Hà Nội,4.726586,False,0.0,0.0
417215844,Linh Kiện IPhone Qbshop2nd,TP. Hồ Chí Minh,4.464821,True,0.0,1.0
263102191,Linh kiện Bina_Shop,TP. Hồ Chí Minh,4.916585,True,1.0,0.0
18525093,Bongnamstore,Hà Nội,4.547755,True,0.0,1.0
445433688,Trực Tiếp Game Official Store,Hà Nội,4.896955,False,0.0,1.0
52997504,ĐỘ TÁO SHOP,Hà Nội,4.742104,False,0.0,0.0
65663933,Minh Quân Official 1,Hà Tĩnh,4.771325,False,0.0,0.0
97287339,BRIGHT STORE,TP. Hồ Chí Minh,4.927994,True,0.0,0.0
265282651,Phụ Kiện NET,Hà Nội,4.959489,True,0.0,0.0
89165026,Bison - Pin và phụ kiện iPhone,Hà Nội,4.892597,True,1.0,0.0
960423527,Shop công nghệ giá sỉ TQ,Hà Nội,4.564286,True,0.0,0.0
22702511,TTStoreVietNam.com,TP. Hồ Chí Minh,4.847385,True,0.0,0.0
772160726,Linh Kiện Zin apple iPhone,TP. Hồ Chí Minh,4.746895,True,0.0,0.0
96534433,Linh kiện Vietfones,TP. Hồ Chí Minh,4.903352,True,0.0,1.0
15484811,AnPhat.Store,Bắc Ninh,4.881356,True,0.0,0.0
78214933,ducanhmobile2,Hà Nội,4.850431,True,0.0,0.0
199624988,A+chatluongtot2019,TP. Hồ Chí Minh,4.832833,False,0.0,0.0
12775129,Phukiengiabuon.com,Hà Nội,4.877751,True,0.0,1.0
272944612,Vài Món Đồ,Hà Nội,4.857759,False,0.0,0.0
147784810,gianglongphukien,Hà Nội,4.729773,True,1.0,0.0
743193035,Linh kiện ThưởngTrang,Đà Nẵng,4.723942,True,0.0,0.0
646909827,BLACK LINK,Đà Nẵng,4.933986,True,1.0,0.0
97090012,Phụ Kiện KLH,Thái Bình,4.766906,False,0.0,0.0
469182022,Guugei Official Store,Nước ngoài,4.741443,False,0.0,0.0
520654978,shop chuyên sỉ 06,Hải Dương,4.655172,False,0.0,0.0
111078417,Hoàng Mai Mobile,Hà Nội,4.85716,True,0.0,1.0
780887485,jurosport.vn,Nước ngoài,4.68776,False,0.0,0.0
23758816,chaungoc92,TP. Hồ Chí Minh,4.945634,True,1.0,0.0
293461132,Chillwthtatty_official_store,Hà Nội,4.836372,False,0.0,1.0
207972242,Niye_Official.vn,Nước ngoài,4.838865,False,0.0,0.0
781296001,MEO MEO - PHỤ KIỆN,Hà Nội,4.621341,True,0.0,0.0
108349306,PHUKIENMOBILE,TP. Hồ Chí Minh,4.888862,True,0.0,0.0
410243380,Wangquinstore Phụ kiện Laptop,TP. Hồ Chí Minh,4.871582,True,0.0,0.0
814075208,GIA DỤNG TIỆN ÍCH - THE CITY,Hà Nội,4.469697,False,0.0,0.0
590795016,MAWA OFFICIAL STORE,TP. Hồ Chí Minh,4.889304,True,1.0,0.0
67907345,Shop Tí Chuột - SẠC CÁP ZIN,TP. Hồ Chí Minh,4.868302,True,1.0,1.0
130065169,PHỤ KIỆN HÀNG TỐT GIÁ YÊU,Hà Nội,4.8381,True,1.0,0.0
440902685,LINH KIỆN IPHONE 386,Hà Nội,4.595989,False,0.0,0.0
291083112,Mr.HoàngApple,Hà Nội,4.728039,True,1.0,1.0
18730859,Viễn Tâm Mobile,TP. Hồ Chí Minh,4.858399,True,0.0,0.0
28360656,iPhoneLock Vietnam,TP. Hồ Chí Minh,4.647392,True,0.0,1.0
794671078,Sim_AnVy,Hà Nội,4.798903,True,1.0,0.0
300888537,Lê Minh Mobile Store,TP. Hồ Chí Minh,4.713716,True,1.0,0.0
32255714,SIM THỊNH VƯỢNG,Đà Nẵng,4.939919,True,1.0,1.0
66575073,Sim Số Đức Long,Hà Nội,4.856563,False,1.0,0.0
857311066,A Di Đà Phật Mười,Hưng Yên,3.090909,False,0.0,0.0
347591687,Sim Giá Tốt Sỉ Lẻ 8888,TP. Hồ Chí Minh,4.745729,False,0.0,0.0
170887396,shopcongnghestore,Hà Nội,4.401064,False,1.0,0.0
108224276,Sim Vào Mạng Thaga100 Vnsky,Phú Thọ,4.741259,True,0.0,0.0
219190274,PHỤ KIỆN CÔNG NGHỆ PHONG STORE,Hà Nội,4.855758,True,0.0,0.0
457503917,Wintel Hà Nội,Hà Nội,4.772242,False,0.0,0.0
213456705,shopgiare999999,TP. Hồ Chí Minh,4.704706,False,1.0,0.0
501542083,Sim viettel 4g vào mạng,Hà Nội,4.918744,True,0.0,0.0
46723565,Linh Kiện_Mạnh Cường,Hà Nội,4.819918,False,1.0,0.0
12484595,Tadavietnam (HCM),TP. Hồ Chí Minh,4.890691,True,0.0,1.0
18139685,Kim Ánh_Hammer Official Store,Bến Tre,4.744072,False,1.0,0.0
203086526,simso.giatot1,TP. Hồ Chí Minh,4.75,False,0.0,0.0
93876389,simsodep999999,TP. Hồ Chí Minh,4.719184,False,1.0,0.0
332833511,Diginow Official,Hà Nội,4.857027,True,1.0,0.0
125943938,Sim Tường Vy,TP. Hồ Chí Minh,4.771984,False,1.0,0.0
213476387,shop.bamboo,TP. Hồ Chí Minh,4.754814,False,0.0,0.0
880785081,ShopSim MienNAm,TP. Hồ Chí Minh,4.874092,True,0.0,0.0
358174214,LTMart shop,TP. Hồ Chí Minh,4.824996,False,1.0,0.0
167641274,Viettel Flagship Store,TP. Hồ Chí Minh,4.851727,False,0.0,0.0
302284186,DREAM  STUDIO,Nước ngoài,4.838525,False,0.0,0.0
9855051,Bông Béo,TP. Hồ Chí Minh,4.811462,True,0.0,0.0
82034058,mandan19.vn,Nước ngoài,4.892716,True,0.0,0.0
141518269,SuperLaLa Beauty Store,Nước ngoài,4.893795,True,0.0,0.0
49805212,TOP CITY 18,Nam Định,4.865498,True,1.0,0.0
213242214,sixhd.vn,Nước ngoài,4.858024,True,0.0,0.0
20693518,shop phụ kiện QH,TP. Hồ Chí Minh,4.808166,True,1.0,0.0
88839309,Phụ Kiện Aha Case PK228,Hà Nội,4.856169,True,0.0,1.0
255933651,TXNB Mobile & Gadgets Store,Nước ngoài,4.835705,True,0.0,0.0
744945651,qiqueen.vn,Nước ngoài,4.73516,True,0.0,0.0
37282835,phụ kiện điện thoại TH,TP. Hồ Chí Minh,4.840523,True,1.0,0.0
474520121,Phụ Kiện ZuMi,Hà Nội,4.841291,True,0.0,0.0
285059853,totocase.vn,Nước ngoài,4.84032,False,0.0,0.0
392898972,PK Điện Thoại Ngon Bổ Rẻ,Hà Nội,4.761926,True,1.0,1.0
908744464,Tuấn Minh Official Store,Hà Nội,4.782158,False,0.0,0.0
797169235,tempered.inc,Nước ngoài,4.824803,True,0.0,0.0
860679078,Phụ Kiện Nhà Táo 39,TP. Hồ Chí Minh,4.908004,True,0.0,0.0
394941304,Earldom_Official_Store,Hà Nội,4.911305,False,1.0,0.0
44405353,tuananhb,Hà Nội,4.979408,True,0.0,0.0
354269605,WUJU - ốp lưng iPhone của bạn,Nước ngoài,4.769192,True,0.0,0.0
325700926,Yanyuyongg.vn,Nước ngoài,4.702014,False,0.0,0.0
322094848,Pikapi - Ốp iPhone chính hãng,Hà Nội,4.869462,True,0.0,1.0
25508654,Phụ kiện Số 1994,Hà Nội,4.730401,True,1.0,0.0
179986721,Kho Sỉ Chấn Thiên,TP. Hồ Chí Minh,4.779253,True,0.0,0.0
457748540,Savislooke.vn,Nước ngoài,4.700441,False,0.0,0.0
80060776,wofam11.vn,Nước ngoài,4.694386,False,0.0,0.0
33688397,ỐP LƯNG IP - SUBI SHOP,Hà Nội,4.751231,True,1.0,0.0
596962907,Doctor 3C Home,Nước ngoài,4.800443,True,0.0,0.0
76742863,THT OFFICIAL.,Hà Nội,4.88262,True,0.0,0.0
474512786,zmdreaming.vn,Nước ngoài,4.873902,False,0.0,0.0
875449741,justinian.vn,Nước ngoài,4.69677,False,0.0,0.0
451337469,iPretty Collection,Nước ngoài,4.854573,True,0.0,0.0
231361815,Xupucase,Hà Nội,4.848377,True,0.0,1.0
160683214,Custom for iphone.VN,Nước ngoài,4.770392,True,0.0,0.0
591028059,Mango_0vil_Store,Hà Nội,4.868814,True,1.0,0.0
802123937,monkey1996.vn,Nước ngoài,4.791431,True,0.0,0.0
844451217,Super Fox,Nước ngoài,4.792281,True,0.0,0.0
397727299,ỐP LƯNG IPHONE - BAOANNSHOP,Hà Nội,4.841443,True,1.0,1.0
213242353,sevenhd.vn,Nước ngoài,4.825532,True,0.0,0.0
165500892,Educase86,Hà Nội,4.819704,True,0.0,0.0
118162294,TBTIC Official Store,Nước ngoài,4.784066,False,0.0,0.0
684625373,ỐP LƯNG IPHONE—angerladadi,Nước ngoài,4.768101,True,0.0,0.0
638651364,Xưởng ốp Namcase,Hà Nội,4.795029,False,1.0,0.0
642496518,Ann1995.vn,Nước ngoài,4.763579,True,0.0,0.0
531144145,factory_house_Store,Bắc Ninh,4.642549,False,1.0,0.0
203726181,Madudu.vn,Nước ngoài,4.862054,True,0.0,0.0
769910869,glow_worm.vn,Nước ngoài,4.862094,True,0.0,0.0
477453934,Sam Case-Thời Trang Ốp,Hà Nội,4.763408,True,1.0,0.0
793976802,turboc.vn,Nước ngoài,4.759566,True,0.0,0.0
211772030,MCMEME Store,Nước ngoài,4.796566,True,0.0,0.0
805038749,phonecese.vn,Nước ngoài,4.674777,False,0.0,0.0
282056401,Future Life,Nước ngoài,4.838453,True,0.0,0.0
572283177,eloughdirectstore.vn,Nước ngoài,4.598378,False,0.0,0.0
223789752,Phụ kiện Tech88,Hà Nội,4.821978,True,1.0,1.0
376937218,SaigonTech Phụ Kiện Điện Thoại,TP. Hồ Chí Minh,4.740387,False,1.0,0.0
105032907,ILOVEVIETNAM,Nước ngoài,4.669129,True,0.0,0.0
85794847,Linh Trang Shop (Phụ Kiện),Hà Nội,4.886843,True,0.0,0.0
263193301,Phụ Kiện 9K,Hà Nội,4.804607,True,1.0,0.0
238133737,Hana Toco,Hà Nội,4.906759,True,1.0,0.0
178213100,800mm.vn,Nước ngoài,4.729663,True,0.0,0.0
172168844,HOCO Official  Store,TP. Hồ Chí Minh,4.848556,False,1.0,0.0
528129268,ZUZG Official Flagship Store,Hà Nội,4.819084,False,0.0,0.0
410174805,Drapow_Official,Hà Nội,4.761419,False,0.0,0.0
315812437,TeeStore - Phụ Kiện Điện Thoại,Hà Nội,4.862041,True,0.0,0.0
375659956,LITTLE FISH 3C.VN,Nước ngoài,4.921934,True,0.0,0.0
475357776,My pham noi dia Trung,TP. Hồ Chí Minh,4.890071,True,0.0,0.0
896996777,Phụ Kiện Sạc Pin Trong Suốt,Hà Nội,4.094118,False,0.0,0.0
110622776,rtyearuo.vn,Nước ngoài,4.70247,True,0.0,0.0
105971151,FT Store HCM,TP. Hồ Chí Minh,4.947203,True,0.0,0.0
2849999,THE POWER DELIVERY STORE,TP. Hồ Chí Minh,4.917048,True,0.0,0.0
520112412,BASIKE Official Flagship Store,TP. Hồ Chí Minh,4.804466,False,1.0,0.0
81351499,THShop - Ngôi nhà nhỏ của bạn,TP. Hồ Chí Minh,4.867061,False,0.0,0.0
853696638,17.Kerhy,TP. Hồ Chí Minh,4.572695,False,1.0,0.0
358814174,BTechHomes Điện tử Gia dụng,TP. Hồ Chí Minh,4.780194,False,1.0,0.0
17453531,Hà My shop phụ kiện,Bắc Ninh,4.649988,False,1.0,0.0
20963764,totoxixi,TP. Hồ Chí Minh,4.94862,True,1.0,1.0
35743738,Linh kiện TM,Thái Nguyên,4.775904,True,0.0,0.0
2771190,Nhà Xưởng Bán Hàng Trực Tiếp,TP. Hồ Chí Minh,4.600858,False,1.0,0.0
303340636,velasboost,Hà Nội,4.871513,False,0.0,1.0
363035871,Phụ Kiện Đông Phương,TP. Hồ Chí Minh,4.8052,False,1.0,0.0
375004204,Raby_shop,TP. Hồ Chí Minh,4.735067,False,1.0,0.0
842331315,Phụ Kiện Điện Thoại Tennet,TP. Hồ Chí Minh,4.821945,False,0.0,0.0
619018660,IIYBC,Nước ngoài,4.722601,True,0.0,0.0
883809099,Ông Trùm Sạc Dự Phòng,Bắc Giang,4.742834,True,0.0,1.0
82968095,Phụ Kiện Đồ Pin Chính Hãng,Nam Định,4.729373,False,0.0,0.0
10696263,PHỤ KIỆN THANH TÂMM,Nam Định,4.800643,False,0.0,0.0
140857835,Tranthuy_Tổng Kho Sỉ Lẻ,Hà Nội,4.450181,False,0.0,0.0
101821048,futureworlds,Hà Nội,4.680605,True,0.0,0.0
278212264,Shop Phụ Kiện Điện Tử Nam Hoài,TP. Hồ Chí Minh,4.871749,True,0.0,0.0
42245942,Sản Phẩm Giá Sỉ,TP. Hồ Chí Minh,4.817706,True,0.0,0.0
847758178,Shopdientu88,Hà Nội,4.72807,False,0.0,0.0
19928677,vn4053_88919,TP. Hồ Chí Minh,4.814956,False,0.0,0.0
850698853,WAVY EGG,TP. Hồ Chí Minh,4.646084,False,1.0,0.0
184670165,TỔNG.KHO.GIA.DỤNG 6868,Hưng Yên,4.385145,True,0.0,0.0
124949238,SiLinhkien,Hà Nội,4.597938,False,0.0,0.0
58360169,AKiTo Japan Shop,Hà Nội,4.708472,True,1.0,0.0
102721963,CELLPHONE ANDROI,TP. Hồ Chí Minh,4.921788,False,0.0,0.0
38325972,TechTop - Công nghệ đỉnh,Hà Nội,4.934783,False,0.0,0.0
42473335,Minh Nhật Digital,Hà Nội,4.98875,True,0.0,0.0
144784029,THAOQUYENPHUKIEN0985739678,Hà Nội,4.785666,True,1.0,0.0
480294709,Vbook Sài Gòn,TP. Hồ Chí Minh,5.0,False,0.0,0.0
199422123,Thế Giới Đồ Nhật - japan,Hà Nội,4.651618,True,0.0,0.0
84003272,man.6789,Hà Nội,3.37931,False,0.0,0.0
115066055,ngay0anh,Hà Nội,3.777778,False,0.0,0.0
50756834,Máy đọc sách cũ Momotaro,TP. Hồ Chí Minh,4.873144,False,0.0,0.0
36280069,TechGearVN,Hà Nội,4.754805,True,0.0,0.0
171617702,Gia Dụng Nhà Cửa Và Đời Sống,TP. Hồ Chí Minh,4.86658,False,1.0,0.0
75624828,Linh.6789,Hà Nội,3.88,False,0.0,0.0
96603872,THẾ GIỚI PHỤ KIỆN RẺ,TP. Hồ Chí Minh,4.793225,False,1.0,0.0
542866397,tablet shop,TP. Hồ Chí Minh,3.983099,False,0.0,0.0
535494687,Miphonez,Hà Nội,4.913043,False,0.0,0.0
19053856,bingoshop,Hà Nội,4.818898,False,0.0,0.0
21455881,Shop Âm Thanh HANET Karaoke,Quảng Ninh,4.763578,False,0.0,0.0
48808631,LOU Shop - Máy đọc sách Kindle,Hà Nội,4.990566,False,0.0,0.0
903700315,BAK Official Store,TP. Hồ Chí Minh,4.755411,False,0.0,0.0
16214702,iChuot Shop,Bình Dương,4.522472,False,0.0,0.0
634206514,thaibacn5236,Hải Dương,4.954887,False,0.0,0.0
24955895,0988022709,Hà Nội,4.848341,True,0.0,0.0
129982976,dienthoaico18,Nam Định,4.61522,False,0.0,0.0
13482524,cochunho096,TP. Hồ Chí Minh,4.826493,False,1.0,0.0
448876684,Cửa Hàng Quà Tặng Tết,TP. Hồ Chí Minh,4.740285,True,0.0,0.0
958424180,ĐôngĐông1998,Hà Nội,4.477876,False,0.0,0.0
864507286,fsd56451,TP. Hồ Chí Minh,4.299512,False,0.0,0.0
763261364,Hoài Thu Store,TP. Hồ Chí Minh,4.42117,False,0.0,0.0
448851271,Shop Tiền Lì Xì Tết 298,TP. Hồ Chí Minh,4.822852,True,1.0,0.0
905828178,TRÙM ĐIỆN THOẠI 1990,Hải Phòng,3.989637,False,0.0,0.0
251339231,Thế Giới Mô Hình Store,Hà Nội,4.883271,True,1.0,0.0
215026986,dienthoaiiphonecu,Hải Dương,4.306202,False,0.0,0.0
515162517,dienthoaigiare1111,Hà Nam,4.472772,False,0.0,0.0
898448323,Smart 5G,TP. Hồ Chí Minh,4.465812,False,0.0,0.0
595680688,hainganlinh1988,Hà Nội,4.581633,False,0.0,0.0
1657913,hà bắc Store,Hà Nội,4.717645,True,0.0,0.0
472642688,BESTPHONE,Hà Nội,4.718644,False,0.0,0.0
117438868,smide_clothing,TP. Hồ Chí Minh,4.852451,True,0.0,0.0
72139991,shopsangchanh - ĐẦM TRUNG NIÊN,TP. Hồ Chí Minh,4.88056,True,0.0,0.0
63678240,Mmiot official,Nước ngoài,4.562244,False,0.0,0.0
315500549,Chancloset93,TP. Hồ Chí Minh,4.865312,False,0.0,0.0
55310272,lamthy_24.06,TP. Hồ Chí Minh,4.954918,False,0.0,0.0
41226274,Sỉ Oanh Lê,Long An,4.92833,False,0.0,0.0
10086721,THIÊN YẾT SỈ (= LẺ),TP. Hồ Chí Minh,4.67186,False,1.0,0.0
141722368,Bc_Chic Lingerie,Hà Nội,4.729136,True,0.0,0.0
145117721,vothimaiphuong1987,Hà Tĩnh,4.861296,False,0.0,0.0
40229284,DoDoActivewear,TP. Hồ Chí Minh,4.910165,True,0.0,1.0
242976860,Chuyên Hàng Thể Thao,Kiên Giang,4.874068,False,0.0,0.0
113650278,Tiệm len nhà Cham,TP. Hồ Chí Minh,4.916667,False,0.0,0.0
18052109,LAROSA.CLOTHING,TP. Hồ Chí Minh,4.841328,False,0.0,0.0
70211929,TongKho_HuongSale,Hà Nội,4.894995,False,1.0,1.0
262218235,Tổng kho sỉ Khăn Ga Rèm spa,Hà Nội,4.896134,True,1.0,0.0
32059895,Store_oder china,Bắc Ninh,4.874046,False,1.0,0.0
289654115,familywind.vn,Nước ngoài,4.68006,False,0.0,0.0
775892952,Van&Home.vn,Nước ngoài,4.723788,True,0.0,0.0
176054316,Tiệm vải Mỹ Linh,Hà Nội,4.919436,True,1.0,1.0
252977084,Vải em bé,An Giang,4.911496,True,0.0,0.0
450505163,Beemo Handmade,Bình Dương,4.959774,True,0.0,0.0
8569698,Yohand - Bách Hóa Thủ Công,Bến Tre,4.932103,True,1.0,0.0
164293630,Tiệm tạp hóa nhà May,Hà Nội,4.945097,True,0.0,1.0
306941721,LONGCUU.COM,TP. Hồ Chí Minh,4.933284,False,1.0,0.0
496878053,TADA Craft - Len Sợi Đan Móc,TP. Hồ Chí Minh,4.945112,True,0.0,0.0
2080542,Vải Gấm Cao Cấp,Hà Nội,4.86791,False,0.0,0.0
748445148,Lalalen,TP. Hồ Chí Minh,4.945592,True,0.0,0.0
127331111,phuonguyenshop1206,Quảng Ninh,4.931232,False,1.0,0.0
868389780,COS suit JK anime manga,Nước ngoài,4.778409,False,0.0,0.0
348245964,yubangcar1a.vn,Nước ngoài,4.796222,False,0.0,0.0
769801841,YuanFashion,Nước ngoài,4.750916,False,0.0,0.0
439767795,Yeon Rosie,Hà Nội,4.743719,False,0.0,0.0
65971081,Maozi 衣服 💕,Hà Nội,4.900488,True,0.0,0.0
18559698,NgVinHa2,Hà Nội,4.897576,True,0.0,0.0
163081717,homelife2.vn,Nước ngoài,4.824399,True,0.0,0.0
57488112,Ayu Cos Shop,TP. Hồ Chí Minh,4.967917,False,0.0,0.0
72148694,vuongthientruc,Bến Tre,4.922799,True,0.0,1.0
422568093,Mặc Ngon Shop HCM,TP. Hồ Chí Minh,4.798046,False,1.0,0.0
9615133,BÀ GIÀ SHOP,Lâm Đồng,4.890767,True,0.0,1.0
58259031,Hi'Girl,Hà Nội,4.853493,False,0.0,0.0
522695276,squaresource1.vn,Nước ngoài,4.803704,False,0.0,0.0
80733740,clothesparadise.vn,Nước ngoài,4.863151,False,0.0,0.0
69781472,miso2312,Hà Nội,4.865997,True,1.0,0.0
779321302,wantiemaotiyu1c.vn,Nước ngoài,4.75,False,0.0,0.0
60304728,xưởng sx phụ kiện decor,Hà Nội,4.907895,True,1.0,0.0
10146034,LOVEKIUTEE,TP. Hồ Chí Minh,4.865766,False,0.0,0.0
194126412,MELY FASHIONS,Hà Nội,4.89581,True,0.0,0.0
792270572,NiNajd shop,TP. Hồ Chí Minh,4.260476,True,1.0,0.0
39405658,sada shop,TP. Hồ Chí Minh,4.833815,True,0.0,0.0
412374,Tiệm tháng năm - Reply 1994,Hà Nội,4.860377,False,0.0,0.0
789582476,Thế Giới Áo Dài,Hà Nội,4.919732,True,1.0,0.0
165424605,BONUCCI Fashion,TP. Hồ Chí Minh,4.654168,True,0.0,0.0
543349535,ADV - Xưởng Sỉ Lẻ Áo Dài,Hà Nội,4.89,False,0.0,0.0
1289791,thanhtrucmed.com,TP. Hồ Chí Minh,4.885942,False,0.0,0.0
110188883,SHOP ÁO DÀI TRUYỀN THỐNG,Hà Nội,4.936867,True,1.0,0.0
578335996,CHII.VN - Áo Dài Thiết Kế,Hà Nội,4.906868,True,0.0,0.0
712479343,AodaiLAM,Hà Nội,4.680203,False,1.0,0.0
187706903,20.April,TP. Hồ Chí Minh,4.893231,True,1.0,0.0
45866707,petbychang,Hà Nội,4.841337,True,0.0,1.0
55188436,TN Medical - Cửa Hàng Y Khoa,Đắk Lắk,4.896288,True,0.0,1.0
845676324,LACHI OFFICIAL STORE,Hà Nội,4.913369,False,0.0,0.0
130522058,Ao_dai_Viet_2592,TP. Hồ Chí Minh,4.938065,True,1.0,1.0
39566346,ULZZANG STORE,TP. Hồ Chí Minh,4.651771,True,0.0,0.0
146942475,Áo Dài Việt Nam 18,Nam Định,4.988393,False,0.0,0.0
38733850,shop_me_bau,Hà Nội,4.738784,True,0.0,0.0
144198877,Đầm bầu thiết kế - BONNA,Hà Nội,4.904663,True,0.0,1.0
431801308,Mai Hoa Store Thời Trang Bầu,Hà Nội,4.800961,True,0.0,0.0
3856853,GUME - VÁY BẦU BIGSIZE,Hà Nội,4.846734,True,0.0,0.0
811782771,damminxinh,Hưng Yên,4.746949,False,0.0,0.0
284625968,Daisy girl,Nước ngoài,4.838258,True,0.0,0.0
356611789,BỐNG SHOP QUẦN ÁO,TP. Hồ Chí Minh,4.677958,False,0.0,0.0
228969587,XƯỞNG BẦU XINH ☘MOM & BABY☘,Bắc Ninh,4.808941,True,1.0,0.0
160418653,Bầu Xinh Shop,Hà Nội,4.791541,True,0.0,1.0
22995470,SHOP BẦU XINH VYVY,Hà Nội,4.885355,True,0.0,0.0
47548032,Đầm bầu Thời trang Viba,Phú Thọ,4.924333,True,0.0,1.0
136905546,Thuynguyen.bigsize,Quảng Ninh,4.915628,True,1.0,0.0
163873619,MS Mombaby. Thế giới mẹ và bé,Hà Nội,4.894791,False,0.0,0.0
423716361,Quần bầu,Hà Nội,4.866636,True,0.0,0.0
280102186,Gemmy House - Chuyên Đầm & Bộ ,Hà Nội,4.673526,False,0.0,1.0
257205102,"ReadyMom| Đồ Bầu, Sau Sinh",Hà Nội,4.974623,True,0.0,0.0
347236861,SHOP BẦU XINH 3CE,Hà Nội,4.757829,True,0.0,0.0
872952747,Larosa - Bầu Cũng Phải Xinh,Hà Nội,4.810976,False,0.0,0.0
159381257,sportsangel.vn,Nước ngoài,4.900398,True,0.0,0.0
417530191,ÁO BÓNG ĐÁ > KY SPORT,Hà Nội,4.705686,False,1.0,0.0
255710708,RUNT STORE,Hà Nội,4.479645,False,1.0,1.0
688699270,YOLO1,TP. Hồ Chí Minh,4.895258,True,1.0,1.0
862608901,BH668,TP. Hồ Chí Minh,4.926091,True,0.0,0.0
663522428,MAYLANA_CLOTHING,TP. Hồ Chí Minh,4.827367,True,1.0,0.0
118122425,giveme5,Nước ngoài,4.815214,True,0.0,0.0
194526795,lolaco- Xưởng in theo yêu cầu,Nam Định,4.789743,True,1.0,1.0
